id,nama,kabupaten,rating,total_review,kategori,highlights,price_range,best_time,link,lat,lng,yt_link_1,yt_link_2,yt_link_3,tiktok_link_1_x,tiktok_link_2_x,tiktok_link_3_x,reels_link_1,reels_link_2,reels_link_3,Top Menu,Promo,GoFood_Link,GrabFood_Link,tiktok_link_1_y,tiktok_link_2_y,tiktok_link_3_y,tiktok_link_1,tiktok_link_2,tiktok_link_3,context_text
937,Warung A3,Badung,5.0,2,Work from Cafe | Vibrant Nightlife,[],Rp 50–150k,Malam jam 7pm+,https://www.google.com/maps/place/Warung+A3/data=!4m7!3m6!1s0x2dd239b760c8831f:0x2c520a1a161e992!8m2!3d-8.5762937!4d115.178067!16s%2Fg%2F11fn8fb732!19sChIJH4PIYLc50i0RkulhoaEgxQI?authuser=0&hl=id&rclk=1,-8.5762937,115.178067,https://www.youtube.com/shorts/AIFrd0BTG0I,https://www.youtube.com/shorts/KAPO0xyoYXc,https://www.youtube.com/shorts/lxgd7nCvQTw,https://www.tiktok.com/@andims37/video/7567548515941993746,https://www.tiktok.com/@indahmegapratiwi_/video/7561297626293996812,https://www.tiktok.com/@kulinerhitbali/video/7598819960047160594,,,,"Manage Consent Preferences, Cookie List",,https://alpha.gofood.co.id/bali/restaurant/warung-a3-sembako-andong-raya-04739e6d-f6c1-4f0e-aea6-26406f7dcff7,https://food.grab.com/id/id/restaurants?search=warung%20a3&support-deeplink=true&searchParameter=Warung%20A3&lng=id,https://www.tiktok.com/@andims37/video/7567548515941993746,https://www.tiktok.com/@indahmegapratiwi_/video/7561297626293996812,https://www.tiktok.com/@kulinerdenpasar/video/7593621483914644757,,,,"Warung A3 di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: [] Menu Populer: Manage Consent Preferences, Cookie List"
938,New Gopal-dev,Badung,4.8,47,Work from Cafe | Vibrant Nightlife,['vegan'],Rp 50–150k,Malam jam 7pm+,https://www.google.com/maps/place/New+Gopal-dev/data=!4m7!3m6!1s0x2dd23c1fd584d6c5:0xc1c50e2659912d3!8m2!3d-8.5695214!4d115.209924!16s%2Fg%2F11c6ygvt6z!19sChIJxdaE1R880i0R0xKZZeJQHAw?authuser=0&hl=id&rclk=1,-8.5695214,115.209924,,,,,,,,,,,,,https://food.grab.com/id/id/restaurants?search=gopal%20dev&support-deeplink=true&searchParameter=New%20Gopal-dev&lng=id,,,,,,,New Gopal-dev di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: ['vegan'] Menu Populer: nan
939,Livingstone Seminyak,Badung,4.8,13446,Work from Cafe | Vibrant Nightlife,"['nasi goreng kampung', 'salmon benedict', 'klepon', 'alpukat mengapung', 'tiramisu frappé', 'nasi goreng babi']",Rp 150–400k,Malam jam 7pm+,https://www.google.com/maps/place/Livingstone+Seminyak/data=!4m7!3m6!1s0x2dd2476b0442eabf:0xe817ee4f920738b6!8m2!3d-8.6717861!4d115.1614222!16s%2Fg%2F1ptw9jd64!19sChIJv-pCBGtH0i0RtjgHkk_uF-g?authuser=0&hl=id&rclk=1,-8.6717861,115.1614222,https://www.youtube.com/watch?v=ilkBUcbSXu8,https://www.youtube.com/shorts/-WDP8dS37ic,https://www.youtube.com/shorts/uFY5QvegkWw,https://www.tiktok.com/@thebaliguideline/video/7509427875553070342,https://www.tiktok.com/@imrealisticallytired/video/7627450049835846933,https://www.tiktok.com/@timflack/video/7619599192356392214,https://www.instagram.com/livingstonebakery/reels/,https://www.instagram.com/p/DXkoIQ_T225/,https://www.instagram.com/p/DW7beQEzqWN/,"Butter Croissant, Almond Croissant, Almond Nutella Croissant, Banana Choco Cheese, Chicken Mozzarella",,https://gofood.co.id/bali/restaurant/livingstone-petitenget-543475f5-1bcc-4579-8f72-3b7532ecfc8c,https://food.grab.com/id/id/restaurant/livingstone-cafe-bakery-kerobokan-kelod-delivery/6-CY4CGZJGVGLTCA?,https://www.tiktok.com/@thebaliguideline/video/7509427875553070342,https://www.tiktok.com/@imrealisticallytired/video/7627450049835846933,https://www.tiktok.com/@upperroom.bali/video/7619251930870697223,,,,"Livingstone Seminyak di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: ['nasi goreng kampung', 'salmon benedict', 'klepon', 'alpukat mengapung', 'tiramisu frappé', 'nasi goreng babi'] Menu Populer: Butter Croissant, Almond Croissant, Almond Nutella Croissant, Banana Choco Cheese, Chicken Mozzarella"
940,Warung Bu Badung,Badung,4.2,306,Work from Cafe | Vibrant Nightlife,"['kare', 'tipat', 'salak', 'rujak', 'sabar', 'manis']",Rp 30–100k,Malam jam 7pm+,https://www.google.com/maps/place/Warung+Bu+Badung/data=!4m7!3m6!1s0x2dd23fd5893e87f3:0xb517194f87463f65!8m2!3d-8.606771!4d115.2832572!16s%2Fg%2F11f3sm1h66!19sChIJ84c-idU_0i0RZT9Gh08ZF7U?authuser=0&hl=id&rclk=1,-8.606771,115.2832572,https://www.youtube.com/watch?v=b7G0V-MlTow,https://www.youtube.com/watch?v=zaFd7QxmTtw,https://www.youtube.com/watch?v=xsLDyfsu6AQ,https://www.tiktok.com/@maderujak21/video/7498912100862086406,https://www.tiktok.com/@safrudinfamily/video/7528679699581750546,https://www.tiktok.com/@sisusahkenyang/video/7293831465341652230,https://www.instagram.com/reels/Cnymt62MWsH/,https://www.instagram.com/p/DW7beQEzqWN/,,"Nasi Lalapan Ayam Goreng Tempe Tahu Sambal, Nasi Goreng + Telur, Soto Ayam + Nasi Telur, Nasi Lalapan Ayam Goreng Tempe Tahu Sambal, Nasi Goreng + Telur",,https://gofood.co.id/bali/restaurant/warung-bu-iis-sm-23-tukad-badung-bf4cf5b4-35ba-47d9-8c9c-a627137bd679,https://food.grab.com/id/id/restaurants?search=Bu%20Badung&support-deeplink=true&searchParameter=Warung%20Bu%20Badung&lng=id,https://www.tiktok.com/@maderujak21/video/7498912100862086406,https://www.tiktok.com/@safrudinfamily/video/7528679699581750546,https://www.tiktok.com/@sisusahkenyang/video/7293831465341652230,,,,"Warung Bu Badung di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: ['kare', 'tipat', 'salak', 'rujak', 'sabar', 'manis'] Menu Populer: Nasi Lalapan Ayam Goreng Tempe Tahu Sambal, Nasi Goreng + Telur, Soto Ayam + Nasi Telur, Nasi Lalapan Ayam Goreng Tempe Tahu Sambal, Nasi Goreng + Telur"
941,BlackRock Reserve,Badung,4.9,370,Sunset & View | Work from Cafe | Vibrant Nightlife,"['croissant', 'cafe', 'minuman', 'sawah', 'nasi goreng', 'atmosphere']",Rp 50–150k,Sunset jam 5–7pm,https://www.google.com/maps/place/BlackRock+Reserve/data=!4m7!3m6!1s0x2dd24727ba2923b9:0x1954833b1de042f1!8m2!3d-8.6632925!4d115.1683252!16s%2Fg%2F11v3fz8hvb!19sChIJuSMpuidH0i0R8ULgHTuDVBk?authuser=0&hl=id&rclk=1,-8.6632925,115.1683252,,,,https://www.tiktok.com/@blackrock.indonesia/video/7609236024580967687,https://www.tiktok.com/@blackrock.indonesia/video/7611072686055345416,https://www.tiktok.com/@blackrock.indonesia/video/7617753592157621524,https://www.instagram.com/p/DT7Kxb1khLT/,https://www.instagram.com/p/DXRj2GJDIzC/,https://www.instagram.com/p/DPqFAuEEojo/,"Matcha, Cafe Latte, Carry-On Paper Bag, Sourdough, Baguette",,https://gofood.co.id/bali/restaurant/blackrock-reserve-kerobokan-kelod-11c94f2e-e9ea-401a-af51-41b2b2e43311,https://food.grab.com/id/id/restaurant/blackrock-reserve-bali-kerobokan-kelod-delivery/6-C6LCUA3YPEMGPA?,https://www.tiktok.com/@blackrock.indonesia/video/7609236024580967687,https://www.tiktok.com/@blackrock.indonesia/video/7611072686055345416,https://www.tiktok.com/@blackrock.indonesia/video/7615842125938281746,,,,"BlackRock Reserve di Badung Kategori: Sunset & View | Work from Cafe | Vibrant Nightlife Highlights: ['croissant', 'cafe', 'minuman', 'sawah', 'nasi goreng', 'atmosphere'] Menu Populer: Matcha, Cafe Latte, Carry-On Paper Bag, Sourdough, Baguette"
942,Bread Yard - Seminyak,Badung,4.8,5175,Work from Cafe | Vibrant Nightlife,"['desi', 'awan', 'adi', 'salmon asap rosti', 'croissant almond', 'roti lapis focaccia']",Rp 150–400k,Malam jam 7pm+,https://www.google.com/maps/place/Bread+Yard+-+Seminyak/data=!4m7!3m6!1s0x2dd247524f5e984b:0xa9a7a4316e698b34!8m2!3d-8.6831013!4d115.1645853!16s%2Fg%2F11vww5rds9!19sChIJS5heT1JH0i0RNItpbjGkp6k?authuser=0&hl=id&rclk=1,-8.6831013,115.1645853,https://www.youtube.com/shorts/-h3kUgmBN6s,https://www.youtube.com/shorts/R_GBAl6-x14,https://www.youtube.com/shorts/_Z2MHif7aSA,https://www.tiktok.com/@duaperut/video/7572186071249816850,https://www.tiktok.com/@bangopaks/video/7523240652390288658,https://www.tiktok.com/@gracemilly_/video/7604711908335193365,https://www.instagram.com/p/DXgeCWupMhw/,https://www.instagram.com/p/DUiLLA7khIq/,https://www.instagram.com/p/DTNMCjmEn0m/,"LATTE, WHOLE WHEAT SOURDOUGH (LOAF), Tri Cheese Croissant, PLAIN CROISSANT, PAIN AU CHOCO",,https://gofood.co.id/bali/restaurant/breadyard-seminyak-0917eca1-d2ad-4cd0-81a8-d2649da5f9b9,https://food.grab.com/id/id/restaurant/bread-yard-seminyak-delivery/6-C6WALEX1L33TG2?,https://www.tiktok.com/@afnipurnamaa/video/7635863116978539783,https://www.tiktok.com/@duaperut/video/7572186071249816850,https://www.tiktok.com/@alexeatsglobal/video/7588052844817730836,,,,"Bread Yard - Seminyak di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: ['desi', 'awan', 'adi', 'salmon asap rosti', 'croissant almond', 'roti lapis focaccia'] Menu Populer: LATTE, WHOLE WHEAT SOURDOUGH (LOAF), Tri Cheese Croissant, PLAIN CROISSANT, PAIN AU CHOCO"
943,Warung Senja Bali,Badung,4.9,37,Work from Cafe | Vibrant Nightlife,[],Rp 50–150k,Malam jam 7pm+,https://www.google.com/maps/place/Warung+Senja+Bali/data=!4m7!3m6!1s0x2dd239d2c6a6e1c5:0x23876349ec9f1b38!8m2!3d-8.5851887!4d115.1739789!16s%2Fg%2F11j8gh5m4h!19sChIJxeGmxtI50i0ROBuf7EljhyM?authuser=0&hl=id&rclk=1,-8.5851887,115.1739789,https://www.youtube.com/shorts/WQQ-FQrIHeQ,https://www.youtube.com/shorts/obxtSaaPH6I,https://www.youtube.com/shorts/VC9kaHeROm0,https://www.tiktok.com/@visit.westbali/video/7529008050011720965,https://www.tiktok.com/@galihdwipayanaaaa/video/7622970573106220306,https://www.tiktok.com/@balineseinfo/video/7567699559376342280,https://www.instagram.com/p/CVXWNu_laVv/,https://www.instagram.com/p/COaYLTUl0YV/,https://www.instagram.com/p/CVqN_hfgrqE/,"Nasi Goreng Ayam, Nasi Goreng Seafood, Mie Goreng Ayam, Mie Goreng Seafood, Fuyunghay",,https://gofood.co.id/bali/restaurant/warung-senja-batas-kota-mendoyo-dauh-tukad-16c17629-0260-439b-b182-fb6ff7c7fa80,https://food.grab.com/id/id/restaurants?search=Senja%20Bali&support-deeplink=true&searchParameter=Warung%20Senja%20Bali&lng=id,https://www.tiktok.com/@visit.westbali/video/7529008050011720965,https://www.tiktok.com/@galihdwipayanaaaa/video/7622970573106220306,https://www.tiktok.com/@billlsday/video/7616234932922436884,,,,"Warung Senja Bali di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: [] Menu Populer: Nasi Goreng Ayam, Nasi Goreng Seafood, Mie Goreng Ayam, Mie Goreng Seafood, Fuyunghay"
944,Sakti Dining Room,Badung,4.5,62,Sunset & View | Work from Cafe | Vibrant Nightlife,"['vegan', 'tanaman', 'salad', 'bahan', 'sungai', 'makan malam']",Rp 50–150k,Sunset jam 5–7pm,https://www.google.com/maps/place/Sakti+Dining+Room/data=!4m7!3m6!1s0x2dd23c43b81af8ef:0x84a86db53bf95e28!8m2!3d-8.5429778!4d115.2169484!16s%2Fg%2F1pzsd9c_j!19sChIJ7_gauEM80i0RKF75O7VtqIQ?authuser=0&hl=id&rclk=1,-8.5429778,115.2169484,,,,,,,https://www.instagram.com/p/DN2WzsrXjxo/,https://www.instagram.com/p/DTICxX6kVpA/,,"Manage Consent Preferences, Cookie List",,https://gofood.co.id/bali/restaurant/sakti-dining-room-fivelements-c2392447-49f9-4aac-9f1d-b6cbf9c60eca,https://food.grab.com/id/id/restaurant/sakti-dining-room-mambal-delivery/6-CZNECF3HCPUWAT?,,,,,,,"Sakti Dining Room di Badung Kategori: Sunset & View | Work from Cafe | Vibrant Nightlife Highlights: ['vegan', 'tanaman', 'salad', 'bahan', 'sungai', 'makan malam'] Menu Populer: Manage Consent Preferences, Cookie List"
945,Warung Nasi Be Genyol 'Bu Edik',Badung,4.6,217,Family Friendly | Work from Cafe | Vibrant Nightlife | Budget Friendly,"['soto', 'harga', 'kuah', 'telur dadar', 'lawar', 'babi']",Rp 15–50k,Malam jam 7pm+,https://www.google.com/maps/place/Warung+Nasi+Be+Genyol+%27Bu+Edik%27/data=!4m7!3m6!1s0x2dd23ec18beb891b:0x7f272a40fc7bfb7b!8m2!3d-8.5943385!4d115.2108316!16s%2Fg%2F11fy97mhpr!19sChIJG4nri8E-0i0Re_t7_EAqJ38?authuser=0&hl=id&rclk=1,-8.5943385,115.2108316,https://www.youtube.com/watch?v=pmvPhwPKhrs,https://www.youtube.com/shorts/9MUgv4OxwEU,https://www.youtube.com/shorts/4qId-62cSKU,https://www.tiktok.com/@infobalifoodies/video/7599909098791996690,https://www.tiktok.com/@gunturiwayan/video/7633207315876809991,https://www.tiktok.com/@jalanmakanbali/video/7473455615029906743,https://www.instagram.com/reels/DXoGkcbAddL/,https://www.instagram.com/reels/C9pFDN2yKbb/,,"Nasi Be Genyol Komplit, Manage Consent Preferences, Cookie List",,https://gofood.co.id/bali/restaurant/warung-nasi-be-genyol-bu-edik-abiansemal-8ebba89a-1e3f-4f4f-a11a-d34365893f2b,https://food.grab.com/id/id/restaurants?search=Bu%20Edik&support-deeplink=true&searchParameter=Warung%20Nasi%20Be%20Genyol%20%27Bu%20Edik%27&lng=id,https://www.tiktok.com/@gunturiwayan/video/7633207315876809991,https://www.tiktok.com/@infobalifoodies/video/7599909098791996690,https://www.tiktok.com/@whoiisthisp/video/7593004944786083092,,,,"Warung Nasi Be Genyol 'Bu Edik' di Badung Kategori: Family Friendly | Work from Cafe | Vibrant Nightlife | Budget Friendly Highlights: ['soto', 'harga', 'kuah', 'telur dadar', 'lawar', 'babi'] Menu Populer: Nasi Be Genyol Komplit, Manage Consent Preferences, Cookie List"
946,warung temusari,Badung,4.4,39,Sunset & View | Work from Cafe | Vibrant Nightlife | Budget Friendly,"['pelayanan', 'sawah', 'harga']",Rp 15–50k,Sunset jam 5–7pm,https://www.google.com/maps/place/warung+temusari/data=!4m7!3m6!1s0x2dd239451bb81057:0x1c973dd2262ab12!8m2!3d-8.5863193!4d115.1732037!16s%2Fg%2F11gbxby7rh!19sChIJVxC4G0U50i0REqtiIt1zyQE?authuser=0&hl=id&rclk=1,-8.5863193,115.1732037,,,,,,,,,,"Blayag Kuah, Nasi Ayam Betutu, Nasi Putih, Bubuh Bali, Kuah Balung Babi",,https://gofood.co.id/bali/restaurant/warung-makan-mesari-denpasar-c80161c8-a1e4-490f-88ac-52eaa556cf8d,https://food.grab.com/id/id/restaurants?search=temusari&support-deeplink=true&searchParameter=warung%20temusari&lng=id,,,,,,,"warung temusari di Badung Kategori: Sunset & View | Work from Cafe | Vibrant Nightlife | Budget Friendly Highlights: ['pelayanan', 'sawah', 'harga'] Menu Populer: Blayag Kuah, Nasi Ayam Betutu, Nasi Putih, Bubuh Bali, Kuah Balung Babi"
947,Pison Coffee - Petitenget,Badung,4.6,4985,Work from Cafe | Vibrant Nightlife,"['fried rice', 'valet', 'pork belly', 'band', 'tinta cumi', 'buntut']",Rp 80–200k,Malam jam 7pm+,https://www.google.com/maps/place/Pison+Coffee+-+Petitenget/data=!4m7!3m6!1s0x2dd2476b68a1e08f:0xba15c1642f13d144!8m2!3d-8.6726601!4d115.160101!16s%2Fg%2F11b70khnwh!19sChIJj-ChaGtH0i0RRNETL2TBFbo?authuser=0&hl=id&rclk=1,-8.6726601,115.160101,https://www.youtube.com/watch?v=pStae5FXGvY,https://www.youtube.com/watch?v=rL3WPt0oX38,https://www.youtube.com/watch?v=2iFr4W-7P7o,https://www.tiktok.com/@kokokevvv/video/7562168172795792661,https://www.tiktok.com/@pison.id/video/7621758972374043912,https://www.tiktok.com/@pison.id/video/7605102830004735239,https://www.instagram.com/p/DXLO_CREfy5/,https://www.instagram.com/p/DW7oQU2j7vY/,https://www.instagram.com/p/DV2Lyrbj90q/,"Squid Ink Fried Rice, Shio Pan Box 3 Pcs (Any Choise Truffle Bacon/Coffee/Original Or Mix ), Honey Sesame Roll, Oseng Cumi Cabe Ijo, Nasi Kebuli Sapi Asap",,https://gofood.co.id/bali/restaurant/pison-petitenget-be026d33-68ca-4412-95a6-3f9b63d3eb22,https://food.grab.com/id/id/restaurant/pison-seminyak-delivery/6-CYUJLGLJE3B2HE?,https://www.tiktok.com/@kokokevvv/video/7562168172795792661,https://www.tiktok.com/@pison.id/video/7636997280804982024,https://www.tiktok.com/@pison.id/video/7621758972374043912,,,,"Pison Coffee - Petitenget di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: ['fried rice', 'valet', 'pork belly', 'band', 'tinta cumi', 'buntut'] Menu Populer: Squid Ink Fried Rice, Shio Pan Box 3 Pcs (Any Choise Truffle Bacon/Coffee/Original Or Mix ), Honey Sesame Roll, Oseng Cumi Cabe Ijo, Nasi Kebuli Sapi Asap"
948,Masakan Padang asli tiga putri satu putra,Badung,5.0,1,Work from Cafe | Vibrant Nightlife,[],Rp 50–150k,Malam jam 7pm+,https://www.google.com/maps/place/Masakan+Padang+asli+tiga+putri+satu+putra/data=!4m7!3m6!1s0x2dd23900079adcff:0xad9b2f6c84b3f9a9!8m2!3d-8.5768145!4d115.1794074!16s%2Fg%2F11m5qqjgpf!19sChIJ_9yaBwA50i0RqfmzhGwvm60?authuser=0&hl=id&rclk=1,-8.5768145,115.1794074,https://www.youtube.com/shorts/_Lt5Tk2lxYQ,https://www.youtube.com/shorts/2pgk9d-i_is,,https://www.tiktok.com/@aloysiuswahyudi/video/7629910638277512456,https://www.tiktok.com/@yohend.martin54/video/7631083885526371591,https://www.tiktok.com/@barehsolokbali/video/7523952043136929029,,,,,,,https://food.grab.com/id/id/restaurant/ayam-bakar-tiga-putra-pemecutan-delivery/6-C32TCPCFHAB1VT?,https://www.tiktok.com/@madiunfoodtrip/video/7627372576456576264,https://www.tiktok.com/@bangdodo.id/video/7549051700238109957,https://www.tiktok.com/@rmcintominang/video/7507203947640393016,,,,Masakan Padang asli tiga putri satu putra di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: [] Menu Populer: nan
949,RM. Sari Minang 1,Badung,5.0,1,Work from Cafe | Vibrant Nightlife,[],Rp 50–150k,Malam jam 7pm+,https://www.google.com/maps/place/RM.+Sari+Minang+1/data=!4m7!3m6!1s0x2dd2395167277249:0xb6e04c347e879968!8m2!3d-8.5778207!4d115.1825812!16s%2Fg%2F11gdtw9k6s!19sChIJSXInZ1E50i0RaJmHfjRM4LY?authuser=0&hl=id&rclk=1,-8.5778207,115.1825812,,,,https://www.tiktok.com/@rmsarimimang/video/7628644480974966036,https://www.tiktok.com/@rmsarimimang/video/7543135155959942421,https://www.tiktok.com/@rmsarimimang/video/7398455154187488517,https://www.instagram.com/p/DU469c8jz1S/,,,"Nasi Ikan Jangki, Nasi Rendang, Nasi Kulit Sapi, Nasi Ayam Kare, Nasi Paru",,https://gofood.co.id/bali/restaurant/rumah-makan-padang-sari-minang-1-11060c56-1b32-427c-9bef-1853bcc76a41,https://food.grab.com/id/id/restaurant/rm-sari-minang-pemecutan-delivery/6-CYWZNYA2GPBWLX?,https://www.tiktok.com/@rmsariminang.0/video/7590681516120804626,https://www.tiktok.com/@kamarulazhar58/video/7533645284530801976,https://www.tiktok.com/@rmsarimimang/video/7530851064170482965,,,,"RM. Sari Minang 1 di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: [] Menu Populer: Nasi Ikan Jangki, Nasi Rendang, Nasi Kulit Sapi, Nasi Ayam Kare, Nasi Paru"
950,Warung Berkah 99,Badung,4.3,3,Work from Cafe | Vibrant Nightlife,[],Rp 50–150k,Malam jam 7pm+,https://www.google.com/maps/place/Warung+Berkah+99/data=!4m7!3m6!1s0x2dd239febb8ec2cb:0x1926e481506ed530!8m2!3d-8.5835227!4d115.1804514!16s%2Fg%2F11g4hdslry!19sChIJy8KOu_450i0RMNVuUIHkJhk?authuser=0&hl=id&rclk=1,-8.5835227,115.1804514,,,,,,,,,,"air mineral, nasi pecel ayam goreng sedang, es jeruk/jeruk hangat, nasi pecel telur dadar, nasi pecel",,https://gofood.co.id/bali/restaurant/warung-berkah-99-jl-bukit-sari-jimbaran-kampus-unud-d0ac26a5-1df6-45c0-a00b-a979a885122d,https://food.grab.com/id/id/restaurants?search=Berkah%2099&support-deeplink=true&searchParameter=Warung%20Berkah%2099&lng=id,https://www.tiktok.com/@su.si521/video/7505977593976343863,,,,,,"Warung Berkah 99 di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: [] Menu Populer: air mineral, nasi pecel ayam goreng sedang, es jeruk/jeruk hangat, nasi pecel telur dadar, nasi pecel"
951,Sate Babi Tut Narutto,Badung,4.6,269,Family Friendly | Work from Cafe | Vibrant Nightlife | Budget Friendly,"['harganya', 'pohon', 'sate babi', 'luas', 'babinya', 'perjalanan']",Rp 15–50k,Malam jam 7pm+,https://www.google.com/maps/place/Sate+Babi+Tut+Narutto/data=!4m7!3m6!1s0x2dd2395aec850de1:0xe9f350581e456e65!8m2!3d-8.5794836!4d115.1761872!16s%2Fg%2F11c5sb0sdm!19sChIJ4Q2F7Fo50i0RZW5FHlhQ8-k?authuser=0&hl=id&rclk=1,-8.5794836,115.1761872,https://www.youtube.com/watch?v=vtvLnlXDbeA,,,https://www.tiktok.com/@dekamakandoang/video/7496361863081381127,https://www.tiktok.com/@bemp777/video/7535424413693463864,https://www.tiktok.com/@komang.arick/video/7625164711826312456,https://www.instagram.com/p/DISjFtIt_-q/,https://www.instagram.com/p/C-yXggSM3eb/,https://www.instagram.com/p/C9WHQtfiFac/,"Sate Babi Tipat, Sate Ayam Tipat, Ayam Bakar Tipat, Sate Babi, Sate Babi Tipat",,https://gofood.co.id/bali/restaurant/sate-babi-tut-narutto-legian-f7f4bc75-8724-471c-b514-046e9f332a0f,https://food.grab.com/id/id/restaurants?search=Narutto&support-deeplink=true&searchParameter=Sate%20Babi%20Tut%20Narutto&lng=id,https://www.tiktok.com/@tamago.62/video/7434752782965476626,https://www.tiktok.com/@udamakanbelom_/video/7616678566226316565,https://www.tiktok.com/@nyatebali_satekasbali/video/7586300971634920711,,,,"Sate Babi Tut Narutto di Badung Kategori: Family Friendly | Work from Cafe | Vibrant Nightlife | Budget Friendly Highlights: ['harganya', 'pohon', 'sate babi', 'luas', 'babinya', 'perjalanan'] Menu Populer: Sate Babi Tipat, Sate Ayam Tipat, Ayam Bakar Tipat, Sate Babi, Sate Babi Tipat"
952,Warung Murah JaPang,Badung,4.7,239,Work from Cafe | Vibrant Nightlife | Budget Friendly,"['makan siang', 'harga', 'enak', 'halal', 'namanya', 'masakan indonesia']",Rp 15–50k,Malam jam 7pm+,https://www.google.com/maps/place/Warung+Murah+JaPang/data=!4m7!3m6!1s0x2dd246da857573a1:0xe7fb1e4d72f0b01!8m2!3d-8.7013125!4d115.1764375!16s%2Fg%2F11bzrdzsz4!19sChIJoXN1hdpG0i0RAQsv1-Sxfw4?authuser=0&hl=id&rclk=1,-8.7013125,115.1764375,https://www.youtube.com/watch?v=L1Vah-508sw,,,https://www.tiktok.com/@creativejr/video/7594608582536989973,,,,,,,,,https://food.grab.com/id/id/restaurants?search=Warung%20Murah%20JaPang&support-deeplink=true&searchParameter=Warung%20Murah%20JaPang,https://www.tiktok.com/@creativejr/video/7594608582536989973,https://www.tiktok.com/@balieat/video/7568185804925750549,,,,,"Warung Murah JaPang di Badung Kategori: Work from Cafe | Vibrant Nightlife | Budget Friendly Highlights: ['makan siang', 'harga', 'enak', 'halal', 'namanya', 'masakan indonesia'] Menu Populer: nan"
953,Nasi Goreng Mas Anto,Badung,5.0,4,Work from Cafe | Vibrant Nightlife,[],Rp 50–150k,Malam jam 7pm+,https://www.google.com/maps/place/Nasi+Goreng+Mas+Anto/data=!4m7!3m6!1s0x2dd239003ae83365:0x6ac4c340d1061e0f!8m2!3d-8.5848816!4d115.1799307!16s%2Fg%2F11xffwdyr3!19sChIJZTPoOgA50i0RDx4G0UDDxGo?authuser=0&hl=id&rclk=1,-8.5848816,115.1799307,https://www.youtube.com/watch?v=ExlHEDy3ivY,https://www.youtube.com/shorts/7_nl10-_vwc,https://www.youtube.com/watch?v=PiWfuUkXbb4,https://www.tiktok.com/@grobak.mas.anto/video/7537336044799134982,https://www.tiktok.com/@ade_w/video/7517495806862298386,https://www.tiktok.com/@zairasangom/video/7584077481607531778,,,,,,,https://food.grab.com/id/id/restaurants?search=Mas%20Anto&support-deeplink=true&searchParameter=Nasi%20Goreng%20Mas%20Anto&lng=id,https://www.tiktok.com/@grobak.mas.anto/video/7537336044799134982,https://www.tiktok.com/@rasasedjaya.id/video/7636259953270902036,https://www.tiktok.com/@naufal.jabbar26/video/7510199937624444165,,,,Nasi Goreng Mas Anto di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: [] Menu Populer: nan
954,Warung Bagul Ayu Lais,Badung,5.0,3,Work from Cafe | Vibrant Nightlife,[],Rp 50–150k,Malam jam 7pm+,https://www.google.com/maps/place/Warung+Bagul+Ayu+Lais/data=!4m7!3m6!1s0x2dd239780344debd:0x1ed5a60e8f25e16b!8m2!3d-8.5825754!4d115.1805464!16s%2Fg%2F11ry71p977!19sChIJvd5EA3g50i0Ra-Eljw6m1R4?authuser=0&hl=id&rclk=1,-8.5825754,115.1805464,,,,https://www.tiktok.com/@dinadhemes/video/7614023249667591431,https://www.tiktok.com/@warung_buayuu/video/7632579713403211015,,,,,"Lemon Snow Iced, Juice Tomat, Juice Jeruk, Juice Nanas, Tahu / Tempe / Terong Bakar",,https://gofood.co.id/bali/restaurant/warung-lais-denpasar-c4b92cc5-8253-4ce6-8686-d75274883aeb,https://food.grab.com/id/id/restaurants?search=Ayu%20Lais&support-deeplink=true&searchParameter=Warung%20Bagul%20Ayu%20Lais&lng=id,https://www.tiktok.com/@dwarungrujaklais/video/7597361346912537874,,,,,,"Warung Bagul Ayu Lais di Badung Kategori: Work from Cafe | Vibrant Nightlife Highlights: [] Menu Populer: Lemon Snow Iced, Juice Tomat, Juice Jeruk, Juice Nanas, Tahu / Tempe / Terong Bakar"
